date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:45:12	2477/2477	UR-M-Z	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:15:11%20GMT	https://techslideitsolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechslideitsolutions.com%2Fservice%2Fpayment-gateway-providers-in-india%2F	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/oembed/1.0/embedb9e3.json	(from https://techslideitsolutions.com/service/payment-gateway-providers-in-india/)
07:45:13	2670/2670	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2006%20Aug%202024%2006:15:11%20GMT	https://techslideitsolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechslideitsolutions.com%2Fservice%2Fpayment-gateway-providers-in-india%2F&format=xml	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/oembed/1.0/embed8b83	(from https://techslideitsolutions.com/service/payment-gateway-providers-in-india/)
07:45:13	2650/2650	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2006%20Aug%202024%2006:15:11%20GMT	https://techslideitsolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechslideitsolutions.com%2Fservice%2Fintegrated-logistics-solutions%2F&format=xml	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/oembed/1.0/embed6448	(from https://techslideitsolutions.com/service/integrated-logistics-solutions/)
07:45:13	2703/2703	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2006%20Aug%202024%2006:15:12%20GMT	https://techslideitsolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechslideitsolutions.com%2Fservice%2Fecommerce-website-designing-solutions%2F&format=xml	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/oembed/1.0/embed8219	(from https://techslideitsolutions.com/service/ecommerce-website-designing-solutions/)
07:45:13	22237/22237	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:15:12%20GMT	https://techslideitsolutions.com/wp-json/wp/v2/pages/1184	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/wp/v2/pages/1184.json	(from https://techslideitsolutions.com/contact-us/)
07:45:14	119101/119101	URF---	200	added ('OK%20(cached)')	image/png		https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2020/09/6-1024x683.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2020/09/6-1024x683.png	(from https://techslideitsolutions.com/service/best-seo-company-in-tamilnadu/)
07:45:14	93773/93773	URF---	200	added ('OK%20(cached)')	image/png		https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/05/social-media-marketing-agency.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2022/05/social-media-marketing-agency.png	(from https://techslideitsolutions.com/service/social-media-marketing-services/)
07:45:14	84697/84697	URF---	200	added ('OK%20(cached)')	image/png		https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2020/09/5-1024x683.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2020/09/5-1024x683.png	(from https://techslideitsolutions.com/service/ecommerce-website-designing-solutions/)
07:45:15	2360/2360	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2006%20Aug%202024%2006:15:12%20GMT	https://techslideitsolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechslideitsolutions.com%2Fcontact-us%2F&format=xml	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/oembed/1.0/embedf62b	(from https://techslideitsolutions.com/contact-us/)
07:45:15	2203/2203	UR-M-Z	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:15:12%20GMT	https://techslideitsolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechslideitsolutions.com%2Fcontact-us%2F	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/oembed/1.0/embed5e1d.json	(from https://techslideitsolutions.com/contact-us/)
07:45:16	2417/2417	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2006%20Aug%202024%2006:15:13%20GMT	https://techslideitsolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechslideitsolutions.com%2Frefund_returns-2%2F&format=xml	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/oembed/1.0/embed1b92	(from https://techslideitsolutions.com/refund_returns-2/)
07:45:16	14395/14395	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:15:12%20GMT	https://techslideitsolutions.com/wp-json/wp/v2/pages/11178	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/wp/v2/pages/11178.json	(from https://techslideitsolutions.com/terms-and-conditions/)
07:45:16	10465/10465	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:15:12%20GMT	https://techslideitsolutions.com/wp-json/wp/v2/pages/6885	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/wp/v2/pages/6885.json	(from https://techslideitsolutions.com/privacy-policy/)
07:45:18	2988/2988	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2006%20Aug%202024%2006:15:15%20GMT	https://techslideitsolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechslideitsolutions.com%2Fis-your-business-falling-behind-the-benefits-of-partnering-with-a-digital-marketing-agency%2F&format=xml	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/oembed/1.0/embed4388	(from https://techslideitsolutions.com/is-your-business-falling-behind-the-benefits-of-partnering-with-a-digital-marketing-agency/)
07:45:18	9031/9031	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:15:14%20GMT	https://techslideitsolutions.com/wp-json/wp/v2/posts/13257	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/wp/v2/posts/13257.json	(from https://techslideitsolutions.com/how-the-best-web-development-company-in-tamilnadu-incorporates-the-latest-trends-for-enhanced-user-experience/)
07:45:18	9164/9164	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:15:14%20GMT	https://techslideitsolutions.com/wp-json/wp/v2/posts/13248	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/wp/v2/posts/13248.json	(from https://techslideitsolutions.com/is-your-business-falling-behind-the-benefits-of-partnering-with-a-digital-marketing-agency/)
07:45:19	9573/9573	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:15:15%20GMT	https://techslideitsolutions.com/wp-json/wp/v2/posts/13240	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/wp/v2/posts/13240.json	(from https://techslideitsolutions.com/achieving-industry-leadership-the-best-web-development-company-and-its-top-web-design-services/)
07:45:19	10265/10265	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:15:16%20GMT	https://techslideitsolutions.com/wp-json/wp/v2/posts/13184	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/wp/v2/posts/13184.json	(from https://techslideitsolutions.com/empower-your-brand-future-trends-in-digital-marketing-from-top-digital-marketing-companies/)
07:45:19	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2006%20Aug%202024%2006:15:13%20GMT	https://techslideitsolutions.com/wp-content/plugins/woocommerce/assets/fonts/Inter-VariableFont_slnt,wght.woff2	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-content/plugins/woocommerce/assets/fonts/Inter-VariableFont_slnt,wght.woff2	(from https://techslideitsolutions.com/blog/page/2/)
07:45:19	99836/99836	URF---	200	added ('OK%20(cached)')	image/png		https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2023/02/ee39a390975c3b3c65a20345c5069b7c.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2023/02/ee39a390975c3b3c65a20345c5069b7c.png	(from https://techslideitsolutions.com/blog/page/2/)
07:45:19	96591/96591	URF---	200	added ('OK%20(cached)')	image/jpeg		https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2023/02/seo-services-for-small-business-in-india-1110x550.jpg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2023/02/seo-services-for-small-business-in-india-1110x550.jpg	(from https://techslideitsolutions.com/blog/page/2/)
07:45:19	10182/10182	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:15:17%20GMT	https://techslideitsolutions.com/wp-json/wp/v2/posts/13180	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/wp/v2/posts/13180.json	(from https://techslideitsolutions.com/content-marketing-strategies-to-earn-consumer-trust-tips-from-a-top-digital-marketing-company-in-tamilnadu/)
07:45:19	491313/491313	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2008%20Apr%202022%2013:43:46%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/stm_fonts/stm/stm.svg?oljwaf	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/stm_fonts/stm/stm2ae1.svg	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/uploads/stm_fonts/stm/stm.css?ver=1720598710)
07:45:21	1889/1889	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2005%20Aug%202023%2005:24:32%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/whatsapp-for-wordpress/assets/img/whatsapp_logo_green.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/whatsapp-for-wordpress/assets/img/whatsapp_logo_green.svg	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/whatsapp-for-wordpress/assets/css/style.css?ver=1720598710)
07:45:21	81744/81744	URF---	200	added ('OK%20(cached)')	image/png		https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2024/07/tech-img-1-1-1024x536.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2024/07/tech-img-1-1-1024x536.png	(from https://techslideitsolutions.com/empower-your-brand-future-trends-in-digital-marketing-from-top-digital-marketing-companies/)
07:45:21	9821/9821	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:15:19%20GMT	https://techslideitsolutions.com/wp-json/wp/v2/posts/13172	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/wp/v2/posts/13172.json	(from https://techslideitsolutions.com/why-tamilnadus-leading-web-design-and-digital-marketing-agencies-are-essential-for-your-business/)
07:45:21	10631/10631	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:15:19%20GMT	https://techslideitsolutions.com/wp-json/wp/v2/posts/13168	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/wp/v2/posts/13168.json	(from https://techslideitsolutions.com/empowering-startups-with-premier-digital-marketing/)
07:45:21	214500/214500	URF---	200	added ('OK%20(cached)')	image/png		https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2024/06/Image-1024x536.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2024/06/Image-1024x536.png	(from https://techslideitsolutions.com/empowering-startups-with-premier-digital-marketing/)
07:45:21	236034/236034	URF---	200	added ('OK%20(cached)')	image/png		https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2024/06/techslide-img-1024x536.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2024/06/techslide-img-1024x536.png	(from https://techslideitsolutions.com/why-tamilnadus-leading-web-design-and-digital-marketing-agencies-are-essential-for-your-business/)
07:45:21	125770/125770	URF---	200	added ('OK%20(cached)')	image/png		https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2024/06/tech-img-1-1024x536.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2024/06/tech-img-1-1024x536.png	(from https://techslideitsolutions.com/content-marketing-strategies-to-earn-consumer-trust-tips-from-a-top-digital-marketing-company-in-tamilnadu/)
07:45:22	242634/242634	URF---	200	added ('OK%20(cached)')	image/png		https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2024/06/tech-img-1024x536.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2024/06/tech-img-1024x536.png	(from https://techslideitsolutions.com/find-the-best-web-development-company-in-tamilnadu-to-boost-your-online-presence-and-get-the-best-web-design-services/)
07:45:22	1889/1889	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2005%20Aug%202023%2005:24:32%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/whatsapp-for-wordpress/assets/img/whatsapp_logo_gray.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/whatsapp-for-wordpress/assets/img/whatsapp_logo_gray.svg	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/whatsapp-for-wordpress/assets/css/style.css?ver=1720598710)
07:45:22	2815/2815	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2006%20Aug%202024%2006:15:20%20GMT	https://techslideitsolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftechslideitsolutions.com%2Funlock-the-power-of-seo-top-6-tips-every-marketer-needs-to-know%2F&format=xml	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/oembed/1.0/embedf65c	(from https://techslideitsolutions.com/unlock-the-power-of-seo-top-6-tips-every-marketer-needs-to-know/)
07:45:22	8806/8806	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:15:20%20GMT	https://techslideitsolutions.com/wp-json/wp/v2/posts/13162	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/wp/v2/posts/13162.json	(from https://techslideitsolutions.com/find-the-best-web-development-company-in-tamilnadu-to-boost-your-online-presence-and-get-the-best-web-design-services/)
07:45:22	12560/12560	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:15:20%20GMT	https://techslideitsolutions.com/wp-json/wp/v2/posts/13155	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/wp/v2/posts/13155.json	(from https://techslideitsolutions.com/increase-your-online-revenue-with-global-sales-tactics-and-local-feels-tips-from-a-digital-marketing-company/)
07:45:24	30425/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2005%20Aug%202024%2013:17:09%20GMT	https://techslideitsolutions.com/category/seo/feed/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/category/seo/feed/index.html	(from https://techslideitsolutions.com/category/seo/)
07:45:24	73997/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2005%20Aug%202024%2013:17:09%20GMT	https://techslideitsolutions.com/category/technology/feed/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/category/technology/feed/index.html	(from https://techslideitsolutions.com/category/technology/)
07:45:24	9077/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2005%20Aug%202024%2013:17:09%20GMT	https://techslideitsolutions.com/category/web-development/feed/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/category/web-development/feed/index.html	(from https://techslideitsolutions.com/category/web-development/)
07:45:24	1889/1889	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2005%20Aug%202023%2005:24:32%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/whatsapp-for-wordpress/assets/img/whatsapp_logo.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/whatsapp-for-wordpress/assets/img/whatsapp_logo.svg	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/whatsapp-for-wordpress/assets/css/style.css?ver=1720598710)
07:45:24	29213/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2005%20Aug%202024%2013:17:09%20GMT	https://techslideitsolutions.com/tag/best-digital-marketing-agency-in-tamilnadu/feed/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/best-digital-marketing-agency-in-tamilnadu/feed/index.html	(from https://techslideitsolutions.com/tag/best-digital-marketing-agency-in-tamilnadu/)
07:45:24	319963/319963	URF---	200	added ('OK%20(cached)')	image/png		https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2024/06/techslides-img-1024x536.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2024/06/techslides-img-1024x536.png	(from https://techslideitsolutions.com/increase-your-online-revenue-with-global-sales-tactics-and-local-feels-tips-from-a-digital-marketing-company/)
07:45:25	9446/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2005%20Aug%202024%2013:17:09%20GMT	https://techslideitsolutions.com/tag/best-digital-marketing-company-in-tamilnadu/feed/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/best-digital-marketing-company-in-tamilnadu/feed/index.html	(from https://techslideitsolutions.com/tag/best-digital-marketing-company-in-tamilnadu/)
07:45:25	13300/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2005%20Aug%202024%2013:17:09%20GMT	https://techslideitsolutions.com/tag/best-seo-agency-in-india/feed/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/best-seo-agency-in-india/feed/index.html	(from https://techslideitsolutions.com/tag/best-seo-agency-in-india/)
07:45:25	13357/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2005%20Aug%202024%2013:17:09%20GMT	https://techslideitsolutions.com/tag/best-seo-strategies-for-your-small-business/feed/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/best-seo-strategies-for-your-small-business/feed/index.html	(from https://techslideitsolutions.com/tag/best-seo-strategies-for-your-small-business/)
07:45:25	1889/1889	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2005%20Aug%202023%2005:24:32%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/whatsapp-for-wordpress/assets/img/whatsapp_logo_gray_sm.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/whatsapp-for-wordpress/assets/img/whatsapp_logo_gray_sm.svg	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/whatsapp-for-wordpress/assets/css/style.css?ver=1720598710)
07:45:25	632/632	UR-M-Z	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:15:21%20GMT	https://techslideitsolutions.com/wp-json/wp/v2/categories/114	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/wp/v2/categories/114.json	(from https://techslideitsolutions.com/category/seo/)
07:45:26	10809/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2005%20Aug%202024%2013:17:09%20GMT	https://techslideitsolutions.com/tag/best-social-media-marketing-service/feed/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/best-social-media-marketing-service/feed/index.html	(from https://techslideitsolutions.com/tag/best-social-media-marketing-service/)
07:45:26	17913/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2005%20Aug%202024%2013:17:09%20GMT	https://techslideitsolutions.com/tag/best-web-development-company/feed/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/best-web-development-company/feed/index.html	(from https://techslideitsolutions.com/tag/best-web-development-company/)
07:45:27	39234/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2005%20Aug%202024%2013:17:09%20GMT	https://techslideitsolutions.com/tag/digital-marketing-company/feed/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/digital-marketing-company/feed/index.html	(from https://techslideitsolutions.com/tag/digital-marketing-company/)
07:45:27	13255/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2005%20Aug%202024%2013:17:09%20GMT	https://techslideitsolutions.com/tag/local-seo/feed/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/local-seo/feed/index.html	(from https://techslideitsolutions.com/tag/local-seo/)
07:45:27	1889/1889	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2005%20Aug%202023%2005:24:32%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/whatsapp-for-wordpress/assets/img/whatsapp_logo_green_sm.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/whatsapp-for-wordpress/assets/img/whatsapp_logo_green_sm.svg	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/whatsapp-for-wordpress/assets/css/style.css?ver=1720598710)
07:45:27	18787/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2005%20Aug%202024%2013:17:09%20GMT	https://techslideitsolutions.com/tag/local-seo-strategies/feed/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/local-seo-strategies/feed/index.html	(from https://techslideitsolutions.com/tag/local-seo-strategies/)
07:45:28	18442/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2005%20Aug%202024%2013:17:09%20GMT	https://techslideitsolutions.com/tag/seo-services/feed/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/seo-services/feed/index.html	(from https://techslideitsolutions.com/tag/seo-services/)
07:45:28	13012/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2005%20Aug%202024%2013:17:09%20GMT	https://techslideitsolutions.com/tag/seo-plans-for-indian-small-business/feed/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/seo-plans-for-indian-small-business/feed/index.html	(from https://techslideitsolutions.com/tag/seo-plans-for-indian-small-business/)
07:45:28	18481/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2005%20Aug%202024%2013:17:09%20GMT	https://techslideitsolutions.com/tag/seo-service-for-wordpress/feed/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/seo-service-for-wordpress/feed/index.html	(from https://techslideitsolutions.com/tag/seo-service-for-wordpress/)
07:45:28	30504/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2005%20Aug%202024%2013:17:09%20GMT	https://techslideitsolutions.com/tag/seo-services-for-small-business/feed/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/seo-services-for-small-business/feed/index.html	(from https://techslideitsolutions.com/tag/seo-services-for-small-business/)
07:45:29	733/733	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2005%20Aug%202023%2005:24:32%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/whatsapp-for-wordpress/assets/img/x_icon.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/whatsapp-for-wordpress/assets/img/x_icon.svg	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/whatsapp-for-wordpress/assets/css/style.css?ver=1720598710)
07:45:30	6779/6779	--F---	200	added ('OK%20(cached)')	text/html		https://techslideitsolutions.com/tag/seo-tricks-tips/feed/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/seo-tricks-tips/feed/index.html	(from https://techslideitsolutions.com/tag/seo-tricks-tips/)
07:45:30	12744/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2005%20Aug%202024%2013:17:09%20GMT	https://techslideitsolutions.com/tag/web-design-company/feed/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/web-design-company/feed/index.html	(from https://techslideitsolutions.com/tag/web-design-company/)
07:45:30	158/158	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2006%20Aug%202024%2000:10:30%20GMT	https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	(from https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/cache/min/1/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=1720598710)
07:45:30	17937/-1	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2005%20Aug%202024%2013:17:09%20GMT	https://techslideitsolutions.com/tag/top-web-design-services-in-tamilnadu/feed/	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/tag/top-web-design-services-in-tamilnadu/feed/index.html	(from https://techslideitsolutions.com/tag/top-web-design-services-in-tamilnadu/)
07:45:30	13054/13054	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:15:28%20GMT	https://techslideitsolutions.com/wp-json/wp/v2/posts/11956	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/wp/v2/posts/11956.json	(from https://techslideitsolutions.com/local-seo-strategies-to-help-small-businesses-grow/)
07:45:30	121239/121239	URF---	200	added ('OK%20(cached)')	image/png		https://bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2023/02/bb2e291438d1f6b5e358a9d82cef2b17.png	/home/nyuydinebill/My%20Web%20Sites/test-site/bunny-wp-pullzone-efjkxxbsas.b-cdn.net/wp-content/uploads/2023/02/bb2e291438d1f6b5e358a9d82cef2b17.png	(from https://techslideitsolutions.com/unlocking-the-secrets-of-seo-a-guide-for-small-business-owners/)
07:45:30	12740/12740	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Aug%202024%2006:15:28%20GMT	https://techslideitsolutions.com/wp-json/wp/v2/posts/11948	/home/nyuydinebill/My%20Web%20Sites/test-site/techslideitsolutions.com/wp-json/wp/v2/posts/11948.json	(from https://techslideitsolutions.com/unlocking-the-secrets-of-seo-a-guide-for-small-business-owners/)
